cell_id,dataset_prefix,source_batch,n_cycles,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope,dqdv_peak_delta,dqdv_peak_std,dqdv_area_delta,dqdv_peakpos_delta,stored_cycle_life,q0,q0_source,eol_80pct_q0_cycle,eol_80pct_q0_label,is_censored_80pct_q0,eol_85pct_q0_cycle,eol_85pct_q0_label,is_censored_85pct_q0,eol_88ah_cycle,eol_88ah_label,is_censored_88ah,observed_cycle_count,gap_to_stored_cycle_life,needs_relabel,last_valid_qd,merge_status,kept_for_modeling,cycle_life
b2c35,matr,b2,50,1.0581148180000002,0.00673257485800759,0.020666521000000004,3.469446951953614e-18,0.0,0.0,36.476134297873216,-0.00046602973829530924,0.0,0.0017572854333835143,10.76632517651376,-1.0,,1.0688332,first_positive_qd,,424.0,1,64.0,64.0,0,,424.0,1,423,,0,0.88112044,native,1,64.0
b2c35,matr,b2,100,1.0565366316,0.10289654720979348,0.020666520999999993,6.938893903907228e-18,0.0,0.0,36.50175433149703,0.00016907591191118752,0.0,0.0023245785035045435,40.677936202192996,0.0,,1.0688332,first_positive_qd,,424.0,1,64.0,64.0,0,,424.0,1,423,,0,0.88112044,native,1,64.0
b2c36,matr,b2,25,1.06399724,0.005525387151467322,0.02033557,0.0,0.0,0.0,38.240775035798336,-0.0007655196153846289,0.0,0.0030809707964644514,18.390668979940074,0.0,,1.0722554,first_positive_qd,,281.0,1,67.0,67.0,0,,281.0,1,280,,0,0.88107425,native,1,67.0
b2c36,matr,b2,50,1.05384636,0.011759665272855352,0.02033557,0.0,0.0,0.0,38.463679646250625,-0.0008142832941176521,0.0,0.0022248654635331324,44.490675706843945,0.0,,1.0722554,first_positive_qd,,281.0,1,67.0,67.0,0,,281.0,1,280,,0,0.88107425,native,1,67.0
b2c36,matr,b2,100,1.0434052236999998,0.10064377296535822,0.02033557,0.0,0.0,0.0,38.55935886221206,-0.00018521885862586245,0.0,0.0038379362704546974,71.85299317320789,0.0,,1.0722554,first_positive_qd,,281.0,1,67.0,67.0,0,,281.0,1,280,,0,0.88107425,native,1,67.0
b2c37,matr,b2,25,1.084831084,0.0007182096260452197,0.0171331326,7.106981598625416e-05,-0.00017675299999999824,-6.151359230769123e-06,32.92009929839579,9.029523076924986e-05,0.0,0.004350746360262152,4.531860264521583,0.0,,1.0828245,first_positive_qd,,102.0,1,,102.0,1,,102.0,1,101,,0,2.1693008,native,1,102.0
b2c37,matr,b2,50,1.0834210218,0.012135060021282413,0.01711913724,7.535482959241847e-05,-8.516700000000058e-05,-1.1161755582231623e-06,32.95935689483589,-0.00015560932196878873,0.0,0.004032828852226742,1.8728823449903302,-1.0,,1.0828245,first_positive_qd,,102.0,1,,102.0,1,,102.0,1,101,,0,2.1693008,native,1,102.0
b2c37,matr,b2,100,1.0950189059000002,0.10812113084121786,0.017242516180000004,0.0010143770566711115,0.010006096999999999,6.76307104710463e-06,32.929452048618025,0.0006473402308430819,0.0,0.0034263605680931444,76.5038794980469,-0.9469469469469469,,1.0828245,first_positive_qd,,102.0,1,,102.0,1,,102.0,1,101,,0,2.1693008,native,1,102.0
b2c38,matr,b2,25,1.08582128,0.000742424136461099,0.016594028320000002,0.0001200416667544131,-0.0004503259999999974,-1.391544769230797e-05,29.01064213226894,8.844476923074594e-05,0.0,0.005707796125388747,1.5892228156722012,0.0,,1.083521,first_positive_qd,,102.0,1,,102.0,1,,102.0,1,101,,0,2.1653843,native,1,102.0
b2c38,matr,b2,50,1.0857774,0.0020576705328113195,0.01653014072,0.00011259671159159829,-0.00030167799999999967,-5.911131716686813e-06,32.568763443799156,-1.439845378151735e-05,-0.0034096912235476945,0.004868710742661116,13.435081396059559,0.003003003003003003,,1.083521,first_positive_qd,,102.0,1,,102.0,1,,102.0,1,101,,0,2.1653843,native,1,102.0
b2c38,matr,b2,100,1.0948824099999999,0.10730028365535527,0.01658825556,0.0009410929362083038,0.008995147000000002,3.8136108370835742e-06,33.448461595697054,0.0005915716903690323,0.0,0.005071796616927735,63.34197857229117,1.0,,1.083521,first_positive_qd,,102.0,1,,102.0,1,,102.0,1,101,,0,2.1653843,native,1,102.0
b2c39,matr,b2,25,1.073595364,0.0007311530728267722,0.016904517679999998,0.00015200155331120027,-0.000594896000000001,-1.8872524615384745e-05,32.776867343529624,7.598646153844223e-05,0.0,0.0,13.064122874494615,-0.04704704704704705,,1.0710551,first_positive_qd,,435.0,1,418.0,418.0,0,,435.0,1,434,,0,0.88120419,native,1,418.0
b2c39,matr,b2,50,1.073579338,0.0005515502613144291,0.0168093779,0.00014610959924033065,-0.0006442930000000006,-8.620208547418928e-06,32.83664569207544,4.232292917158777e-06,0.0,0.0,15.540766004297211,0.9529529529529529,,1.0710551,first_positive_qd,,435.0,1,418.0,418.0,0,,435.0,1,434,,0,0.88120419,native,1,418.0
b2c39,matr,b2,100,1.0818235189999998,0.10507461600911869,0.016813597830000002,0.0008601099835556968,0.007920977999999999,1.4233595499550365e-06,32.88418677825157,0.0005612439513951295,0.0,1.0909239332262574e-05,-23.8686390997093,0.9529529529529529,,1.0710551,first_positive_qd,,435.0,1,418.0,418.0,0,,435.0,1,434,,0,0.88120419,native,1,418.0
b2c4,matr,b2,25,1.089150536,0.0011343517760836154,0.01648194748,0.0002622823895284042,-0.000983269999999998,-3.328904769230752e-05,33.15056081034469,-2.7135000000016778e-05,0.0,0.0,7.306158551351473,-0.03303303303303303,444.0,1.0891641,first_positive_qd,446.0,446.0,0,421.0,421.0,0,444.0,444.0,0,464,-20.0,0,0.82712674,native,1,421.0
b2c4,matr,b2,50,1.087969088,0.0025289075601642804,0.01631193278,0.0002565838158228448,-0.0009759940000000009,-1.4704174837935173e-05,33.17285419809613,-9.37607490996301e-05,0.0,0.0,15.750790824736896,-0.03303303303303303,444.0,1.0891641,first_positive_qd,446.0,446.0,0,421.0,421.0,0,444.0,444.0,0,464,-20.0,0,0.82712674,native,1,421.0
b2c4,matr,b2,100,1.0859578399999998,0.003214298876582586,0.01619582082,0.00022114969828482148,-0.0009718090000000006,-5.299308418841878e-06,33.05027186948681,-6.734896969697812e-05,0.0,1.2931125845271258e-05,29.113908250568898,-0.03303303303303303,444.0,1.0891641,first_positive_qd,446.0,446.0,0,421.0,421.0,0,444.0,444.0,0,464,-20.0,0,0.82712674,native,1,421.0
b2c40,matr,b2,25,1.085880296,0.0010032326061208436,0.0,0.0,0.0,0.0,32.416325439324176,0.00012625876923074586,0.0,0.0,-10.168038573028184,0.03003003003003002,,1.0828723,first_positive_qd,,460.0,1,437.0,437.0,0,,460.0,1,459,,0,0.88021344,native,1,437.0
b2c40,matr,b2,50,1.0862969399999998,0.0016160535609935729,0.0,0.0,0.0,0.0,32.45776681041167,2.6729325330127496e-05,0.0,0.0,11.941049565048388,-0.6756756756756757,,1.0828723,first_positive_qd,,460.0,1,437.0,437.0,0,,460.0,1,459,,0,0.88021344,native,1,437.0
b2c40,matr,b2,100,1.096316141,0.10707724505696727,0.0,0.0,0.0,0.0,32.467598204820945,0.0006258123330332954,0.0,0.0,46.09771544787975,-0.6196196196196196,,1.0828723,first_positive_qd,,460.0,1,437.0,437.0,0,,460.0,1,459,,0,0.88021344,native,1,437.0
b2c41,matr,b2,25,1.105410184,0.0005176006759500837,0.0,0.0,0.0,0.0,30.329867305024333,6.451307692302946e-06,0.0,0.0,-435.5293748164179,0.0,442.0,1.1043886,first_positive_qd,440.0,440.0,0,417.0,417.0,0,442.0,442.0,0,463,-21.0,0,0.82606894,native,1,417.0
b2c41,matr,b2,50,1.105907408,0.0008199475497469333,0.0,0.0,0.0,0.0,30.362798003772212,3.875703241296587e-05,0.0,0.0,3.1216741174201843,0.7087087087087087,442.0,1.1043886,first_positive_qd,440.0,440.0,0,417.0,417.0,0,442.0,442.0,0,463,-21.0,0,0.82606894,native,1,417.0
b2c41,matr,b2,100,1.105940476,0.001762133826649951,0.0,0.0,0.0,0.0,30.20099354305731,2.4216604860478557e-05,0.0,0.0,5.037215454119291,0.8338338338338338,442.0,1.1043886,first_positive_qd,440.0,440.0,0,417.0,417.0,0,442.0,442.0,0,463,-21.0,0,0.82606894,native,1,417.0
b2c42,matr,b2,25,1.104423496,0.0012040479105018937,0.0,0.0,0.0,0.0,31.73095658480804,0.00013550623076920626,0.0,0.0,13.08127508308803,0.0,474.0,1.1026245,first_positive_qd,472.0,472.0,0,447.0,447.0,0,474.0,474.0,0,497,-23.0,0,0.82577723,native,1,447.0
b2c42,matr,b2,50,1.105335402,0.0026046259466948533,0.0,0.0,0.0,0.0,31.747728336065297,5.0475961584638914e-05,0.0,0.0,7.340582468255548,0.6826826826826827,474.0,1.1026245,first_positive_qd,472.0,472.0,0,447.0,447.0,0,474.0,474.0,0,497,-23.0,0,0.82577723,native,1,447.0
b2c42,matr,b2,100,1.1070860530000002,0.0034265238646901384,0.0,0.0,0.0,0.0,31.71041325336692,8.59611647164606e-05,0.0,0.0,12.112370690109742,0.0,474.0,1.1026245,first_positive_qd,472.0,472.0,0,447.0,447.0,0,474.0,474.0,0,497,-23.0,0,0.82577723,native,1,447.0
b2c43,matr,b2,25,1.10063484,0.0010935730578246652,0.0,0.0,0.0,0.0,33.26145909974273,6.149307692307621e-05,0.0,0.0,7.914736937783459,0.0,1029.0,1.097247,first_positive_qd,1030.0,1030.0,0,986.0,986.0,0,1029.0,1029.0,0,1061,-32.0,0,0.82532436,native,1,986.0
b2c43,matr,b2,50,1.1005700900000002,0.0008616575111376863,0.0,0.0,0.0,0.0,33.677570022179474,4.538386554616469e-06,0.0,0.0,-1.1741352272275662,0.6596596596596597,1029.0,1.097247,first_positive_qd,1030.0,1030.0,0,986.0,986.0,0,1029.0,1029.0,0,1061,-32.0,0,0.82532436,native,1,986.0
b2c43,matr,b2,100,1.098649702,0.00319914757990249,0.0,0.0,0.0,0.0,33.91860336356293,-6.995087428743559e-05,0.0,0.0,23.52976581028406,0.0,1029.0,1.097247,first_positive_qd,1030.0,1030.0,0,986.0,986.0,0,1029.0,1029.0,0,1061,-32.0,0,0.82532436,native,1,986.0
b2c44,matr,b2,25,1.098271284,0.0005946401444100393,0.0,0.0,0.0,0.0,33.69284669067485,3.305338461538119e-05,0.0,0.0,30.588129186453216,0.0,841.0,1.0977726,first_positive_qd,842.0,842.0,0,808.0,808.0,0,841.0,841.0,0,874,-33.0,0,0.82503617,native,1,808.0
b2c44,matr,b2,50,1.098306286,0.0006038369273272293,0.0,0.0,0.0,0.0,33.89385006082362,7.988355342139186e-06,0.0,0.0,37.75238902214221,0.0,841.0,1.0977726,first_positive_qd,842.0,842.0,0,808.0,808.0,0,841.0,841.0,0,874,-33.0,0,0.82503617,native,1,808.0
b2c44,matr,b2,100,1.0976301800000001,0.0012777387114742964,0.0,0.0,0.0,0.0,33.956934554468496,-2.3820940894092634e-05,0.0,0.0,31.756932447188547,0.0,841.0,1.0977726,first_positive_qd,842.0,842.0,0,808.0,808.0,0,841.0,841.0,0,874,-33.0,0,0.82503617,native,1,808.0
b2c45,matr,b2,25,1.1037396320000001,0.0006462668363578372,0.0,0.0,0.0,0.0,35.311343961911156,3.173038461536586e-05,0.0,0.0,-41.50279142116119,-0.0010010010010009993,997.0,1.1032015,first_positive_qd,995.0,995.0,0,947.0,947.0,0,997.0,997.0,0,1027,-30.0,0,0.82734823,native,1,947.0
b2c45,matr,b2,50,1.103506834,0.0007181355144009894,0.0,0.0,0.0,0.0,35.32200359513868,-1.0132297719100413e-05,0.0,0.0,9.214918556639986,-0.04004004004004004,997.0,1.1032015,first_positive_qd,995.0,995.0,0,947.0,947.0,0,997.0,997.0,0,1027,-30.0,0,0.82734823,native,1,947.0
b2c45,matr,b2,100,1.1012386699999999,0.008273954729057925,0.0,0.0,0.0,0.0,35.27071288818467,-7.502379357936687e-05,0.0,0.0,3.2443275824392686,0.015015015015015017,997.0,1.1032015,first_positive_qd,995.0,995.0,0,947.0,947.0,0,997.0,997.0,0,1027,-30.0,0,0.82734823,native,1,947.0
b2c46,matr,b2,25,1.1018005640000001,0.0011433119430426832,0.0,0.0,0.0,0.0,29.905086378954607,3.939484615383169e-05,0.0,0.0,3.1347081592547283,0.6646646646646647,503.0,1.0992969,first_positive_qd,503.0,503.0,0,476.0,476.0,0,503.0,503.0,0,523,-20.0,0,0.82638663,native,1,476.0
b2c46,matr,b2,50,1.102311524,0.001981721514800701,0.0,0.0,0.0,0.0,29.865094085772906,3.0288528211293327e-05,0.0,0.0,5.201343278740637,0.0,503.0,1.0992969,first_positive_qd,503.0,503.0,0,476.0,476.0,0,503.0,503.0,0,523,-20.0,0,0.82638663,native,1,476.0
b2c46,matr,b2,100,1.1025293669999998,0.002316391841466162,0.0,0.0,0.0,0.0,29.88032329687331,2.0994628862877634e-05,0.0,0.0,7.992341719614842,0.0,503.0,1.0992969,first_positive_qd,503.0,503.0,0,476.0,476.0,0,503.0,503.0,0,523,-20.0,0,0.82638663,native,1,476.0
b2c5,matr,b2,25,1.0972007320000001,0.0014813732530918478,0.015554552720000002,0.00023789217893314943,-0.0008832980000000011,-3.082356153846155e-05,33.010269143235156,-0.00014143707692309158,0.0,0.0040316835245286205,7.870421878202706,1.0,416.0,1.0967227,first_positive_qd,418.0,418.0,0,377.0,377.0,0,416.0,416.0,0,445,-29.0,0,0.8261537,native,1,377.0
b2c5,matr,b2,50,1.0924392040000002,0.016805380965261803,0.01540071616,0.00022912936535672242,-0.0009161059999999999,-1.3280237022809149e-05,32.980509040500095,-0.00044710694837934664,0.0,0.0028803738365152302,20.089876100954598,1.0,416.0,1.0967227,first_positive_qd,418.0,418.0,0,377.0,377.0,0,416.0,416.0,0,445,-29.0,0,0.8261537,native,1,377.0
b2c5,matr,b2,100,1.088025367,0.012868867110146521,0.015306582499999999,0.00018995637860448386,-0.0008993049999999995,-4.1628307950795374e-06,33.01550370431462,-0.00019428050225023092,0.0,0.0020470969867880354,39.52948261754568,1.0,416.0,1.0967227,first_positive_qd,418.0,418.0,0,377.0,377.0,0,416.0,416.0,0,445,-29.0,0,0.8261537,native,1,377.0
b2c6,matr,b2,25,1.090016708,0.0012973294332342925,0.01611553936,0.00018283758637870504,-0.0004776299999999997,-2.1079739230768927e-05,33.86684580277278,9.361653846153857e-05,0.0,0.0,-0.39589343226941764,0.9519519519519519,393.0,1.0867316,first_positive_qd,398.0,398.0,0,374.0,374.0,0,393.0,393.0,0,409,-16.0,0,0.82940364,native,1,374.0
b2c6,matr,b2,50,1.090895448,0.0016546548636183816,0.016063235939999997,0.0001556688529212458,-0.00037829400000000124,-5.200828859543827e-06,33.70322197599617,8.154797599040131e-05,0.0,0.0,-1.25307528222379,0.007007007007007009,393.0,1.0867316,first_positive_qd,398.0,398.0,0,374.0,374.0,0,393.0,393.0,0,409,-16.0,0,0.82940364,native,1,374.0
b2c6,matr,b2,100,1.092913134,0.0029479534904818245,0.01604186506,0.00011606079655851253,-0.0004077660000000004,-1.1416844284429e-06,33.81745006948466,6.429282688268197e-05,0.0,0.0,7.401215979046242,-0.04804804804804805,393.0,1.0867316,first_positive_qd,398.0,398.0,0,374.0,374.0,0,393.0,393.0,0,409,-16.0,0,0.82940364,native,1,374.0
b2c7,matr,b2,25,1.0915334359999997,0.0011131158045342728,0.01480294512,2.355229858900401e-05,-3.446999999999999e-05,-1.3301892307694372e-06,33.72187731226627,8.574484615385399e-05,0.0,0.0,0.701070560719586,1.0,777.0,1.0877842,first_positive_qd,783.0,783.0,0,749.0,749.0,0,777.0,777.0,0,806,-29.0,0,0.8264814,native,1,749.0
b2c7,matr,b2,50,1.091776494,0.0010646375951299082,0.01478808882,3.55371747918656e-05,5.14870000000011e-05,-1.2389901080432353e-06,33.82010899284961,1.989691716686959e-05,0.0,0.0019186436577832778,0.33651291334535927,0.0,777.0,1.0877842,first_positive_qd,783.0,783.0,0,749.0,749.0,0,777.0,777.0,0,806,-29.0,0,0.8264814,native,1,749.0
b2c7,matr,b2,100,1.0929825290000001,0.002500204003288325,0.014790600069999998,4.190373961647218e-05,3.4095000000001346e-05,-2.6019795979704047e-08,33.766912217149354,5.500103270326389e-05,0.0,0.0022126945634946653,-17.04457680695191,1.0,777.0,1.0877842,first_positive_qd,783.0,783.0,0,749.0,749.0,0,777.0,777.0,0,806,-29.0,0,0.8264814,native,1,749.0
b2c8,matr,b2,25,1.091681268,0.000982886722148579,0.016462469520000002,6.0564453111785036e-05,-3.610899999999945e-05,-3.2769500000001123e-06,33.60448512426425,3.9767307692284894e-05,0.0,8.084649677146536e-05,1.4277229135312837,-0.03203203203203203,904.0,1.0904844,first_positive_qd,910.0,910.0,0,863.0,863.0,0,904.0,904.0,0,947,-43.0,0,0.8255862,native,1,863.0
b2c8,matr,b2,50,1.0919022919999999,0.0008683183498786514,0.01644785148,5.104878710184612e-05,-8.250699999999903e-05,-1.1445224489794148e-06,33.66944726159009,1.883054981993395e-05,0.0,5.775952716965018e-05,-7.198352085973966,-0.03203203203203203,904.0,1.0904844,first_positive_qd,910.0,910.0,0,863.0,863.0,0,904.0,904.0,0,947,-43.0,0,0.8255862,native,1,863.0
b2c8,matr,b2,100,1.0901623492999999,0.012096383189641374,0.01646674221,5.336290928431378e-05,1.0794000000001469e-05,5.509126852684681e-07,33.59821236744562,-4.689287998799892e-05,0.0,4.105000279072888e-05,6.701040249371431,-0.03203203203203203,904.0,1.0904844,first_positive_qd,910.0,910.0,0,863.0,863.0,0,904.0,904.0,0,947,-43.0,0,0.8255862,native,1,863.0
b2c9,matr,b2,25,1.098139104,0.0010604151207824124,0.01538869424,7.388260601266291e-05,-8.893400000000058e-05,-2.6541592307694105e-06,32.435087646537575,8.971015384613728e-05,0.0,0.0026243265155823665,-2.195008137985724,0.0,791.0,1.095485,first_positive_qd,792.0,792.0,0,763.0,763.0,0,791.0,791.0,0,819,-28.0,0,0.82610458,native,1,763.0
b2c9,matr,b2,50,1.098416984,0.0009089501452466915,0.01537661302,8.105000660715325e-05,-0.0001098750000000006,-1.1569896278511517e-06,32.41774524082191,2.4429522208886833e-05,0.0,0.0033400627257166937,-0.6469547423814674,1.0,791.0,1.095485,first_positive_qd,792.0,792.0,0,763.0,763.0,0,791.0,791.0,0,819,-28.0,0,0.82610458,native,1,763.0
b2c9,matr,b2,100,1.097482268,0.001870474549406099,0.01539659944,8.863621508833952e-05,-7.755499999999999e-05,6.905356735673049e-07,32.35755295299843,-2.9646877887793463e-05,0.0,0.003499156040047266,4.190245159016968,0.0,791.0,1.095485,first_positive_qd,792.0,792.0,0,763.0,763.0,0,791.0,791.0,0,819,-28.0,0,0.82610458,native,1,763.0
b3c0,matr,b3,25,1.0530707400000001,0.0011280151711745591,0.0,0.0,0.0,0.0,35.246657463625525,4.699384615381666e-05,0.0,0.004853209209998739,2.876576227914711,1.0,,1.0478084,first_positive_qd,,814.0,1,,814.0,1,,814.0,1,813,,0,1.0255854,native,1,814.0
b3c0,matr,b3,50,1.050637048,0.0026754124467259282,0.0,0.0,0.0,0.0,32.462410193033236,-0.00015622094597838936,0.0,0.0038346012365246766,18.078081144585894,0.0,,1.0478084,first_positive_qd,,814.0,1,,814.0,1,,814.0,1,813,,0,1.0255854,native,1,814.0
b3c0,matr,b3,100,1.0509904389999998,0.002115550434184686,0.0,0.0,0.0,0.0,33.756434206038946,-6.863712571257721e-06,0.0,0.0034772729233938054,4.468472308266428,1.0,,1.0478084,first_positive_qd,,814.0,1,,814.0,1,,814.0,1,813,,0,1.0255854,native,1,814.0
b3c1,matr,b3,25,0.9647499335999999,0.0018107511045858866,0.0,0.0,0.0,0.0,35.38850449655948,-0.00021545392307692582,0.0,0.005302009175354246,-14.209567577784355,0.0,,0.96439826,first_positive_qd,,241.0,1,,241.0,1,,241.0,1,240,,0,0.88019198,native,1,241.0
b3c1,matr,b3,50,0.9604815183999998,0.005105767155989523,0.0,0.0,0.0,0.0,34.55088909006082,-0.00034343521632652945,0.0,0.00513433211190189,14.295808630181682,1.0,,0.96439826,first_positive_qd,,241.0,1,,241.0,1,,241.0,1,240,,0,0.88019198,native,1,241.0
b3c1,matr,b3,100,0.950577267,0.011060894230590177,0.0,0.0,0.0,0.0,33.24842910751382,-0.0003804190683468426,0.0,0.004647821273271756,8.09174502841745,0.0,,0.96439826,first_positive_qd,,241.0,1,,241.0,1,,241.0,1,240,,0,0.88019198,native,1,241.0
